,realUp,summ_context,okt_tokenized
1674,1,흥아해운이 거래소에 재개한 첫날부터 거래일 연속 상한가를 기록했으며 현재는 투자주의 가 발령되어 있습니다 휴마시스는 셀트리온과 협력하여 미국 내에 코로나 신속진단키트를 공급하게 되면서 주가가 상승세를 보이고 있습니다 마지막으로 엑세스바이오는 백신 바이오시밀러 공동 개발에 참여하기로 하면서 주가가 강세를 나타내고 있습니다,"['해운', '거래소', '재개', '첫날', '거래', '연속', '상한', '기록', '현재', '투자', '주의', '발령', '마시스', '셀트리온', '협력', '미국', '코로나', '진단', '키트', '공급', '주가', '상승세', '보이', '마지막', '엑세스', '바이오', '백신', '바이오', '밀러', '공동', '개발', '참여', '주가', '강세']"
1675,0,일 코스닥지수는 전거래대비 하락한 으로 마감했습니다 외국인 및 기관이 동반 매수에 나섰음에도 불구하고 개인은 억원 순매도하였습니다 방송서비스와 오락 통신방송 업종이 소폭 상승했고 운송 건설 등은 대 하락했습니다 시가총액 상위 종목 중 셀트리온헬스케어 에코프로비엠 등이 올랐고 에이치엘비 카카오게임즈 등이 내렸습니다 오징어 게임 관련주인 버킷스튜디오는 상한가를 기록했으며 유니테크노 등은 대 하락했습니다,"['코스닥', '지수', '거래', '대비', '하락', '마감', '외국인', '기관', '동반', '매수', '불구', '개인', '억원', '매도', '방송', '서비스', '오락', '통신', '방송', '업종', '상승', '운송', '건설', '하락', '시가총액', '상위', '종목', '셀트리온', '스케', '에코', '프로비', '에이치엘비', '카카오', '게임', '오징어', '게임', '관련', '주인', '버킷', '스튜디오', '상한', '기록', '유니', '테크노', '하락']"
1676,0,김여정 북한 노동당 부부장이 문재인 대통령의 종전선언 제안에 대해 호의적으로 평가했습니다 만약 적대적이지 않다면 관계 복원을 논의할 용의를 표시하면서 남북경협주가 상승세를 보였습니다 신원 일신석재 아난티 등 관련 기업들의 주가가 크게 올랐으며 남측이 상대방에 대한 편견과 이중기준을 철회하는 것이 선결 조건이 될 것임을 강조했습니다 문 대통령은 유엔총회에서 지속적으로 종전선언을 제안해 왔으며 김 부부장의 긍정적 반응으로 남북관계 개선의 기대가 커지고 있습니다,"['김여정', '북한', '노동당', '부부', '문재인', '대통령', '종전', '선언', '제안', '대해', '호의', '평가', '만약', '적대', '관계', '복원', '논의', '용의', '표시', '남북', '주가', '상승세', '신원', '석재', '아난', '관련', '기업', '주가', '크게', '상대방', '대한', '편견', '이중', '기준', '철회', '선결', '조건', '것임', '강조', '대통령', '유엔', '총회', '지속', '종전', '선언', '제안', '부부', '긍정', '반응', '남북관계', '개선', '기대']"
1677,0,일 코스피 지수가 외국인 및 기관의 동반 순매수로 인해 소폭 상승해 선을 회복했습니다 코스피 지수는 추석 연휴 이후 하락세를 보였으나 이날 반등에 성공했으며 개인은 홀로 억원을 팔았고 외국인 억원 과 기관 억원 은 매수를 증가시켰습니다 업종별로는 비금속광물 및 통신업이 두드러지게 상승했으며 전기전자 기계 등은 소폭 올랐습니다 반면 의료정밀 의약품 운수장비 등 일부 업종은 하락세를 보였습니다 시가총액 상위 종목들도 혼조세를 나타냈으며 코스피 거래 재개 후 세우글로벌 주식은 상한가를 기록했습니다,"['코스피', '지수', '외국인', '기관', '동반', '수로', '상승', '코스피', '지수', '추석', '연휴', '이후', '하락', '반등', '개인', '홀로', '억원', '외국인', '억원', '기관', '억원', '매수', '증가', '업종', '별로', '비금속', '광물', '통신업', '상승', '전기', '전자', '기계', '반면', '의료', '정밀', '의약품', '운수', '장비', '일부', '업종', '하락', '시가총액', '상위', '종목', '조세', '코스피', '거래', '재개', '글로벌', '주식', '상한', '기록']"
1678,0,개 외국인 동반 매수에도 코스닥지수 하락 일 코스닥 지수는 개인과 외국인의 동반 매수에도 불구하고 기관의 팔자 세로 인해 하락하였습니다 종가 기준으로 코스닥지수는 전 거래일 대비 내린 로 마감했습니다 투자자별로는 개인이 억원어치를 사들였고 외국인은 억원을 순매수했으며 기관은 억원 매도했습니다 시가총액 상위 종목들은 혼조세를 보였으며 차바이오텍 우리기술투자 등이 상승했고 펄어비스 셀트리온제약 등은 하락했습니다 거래량은 억주 거래대금은 조원이었습니다,"['외국인', '동반', '매수', '코스닥', '지수', '하락', '코스닥', '지수', '개인', '외국인', '동반', '매수', '불구', '기관', '팔자', '세로', '하락', '종가', '기준', '코스닥', '지수', '거래', '대비', '마감', '투자자', '별로', '개인', '어치', '외국인', '억원', '매수', '기관', '억원', '매도', '시가총액', '상위', '종목', '조세', '바이오', '우리', '기술', '투자', '상승', '어비스', '셀트리온', '제약', '하락', '거래량', '거래', '금은', '조원']"
1679,1,다음은 장마감 후 주요 종목 뉴스입니다 삼성바이오로직스는 로슈와의 의약품 위탁생산 계약 규모를 증액했으며 삼성엔지니어링은 삼성전자와 산업환경공사 계약을 체결했습니다 이스타코는 단기차입금을 증가시키고 효성중공업은 아파트 공사도급계약을 체결했습니다 기아는 현대차증권이 발행한 유가증권 억원을 매수한다고 발표했고 비케이탑스는 대표이사를 선임했습니다 네이블 엘비세미콘 등 다수의 기업이 신규시설투자와 감자 결정을 하였으며 다양한 기업에서 대표이사 변경 및 주식 처분 등의 공시사항이 있었습니다,"['다음', '장마', '주요', '종목', '뉴스', '바이오', '직스', '로슈', '의약품', '위탁', '생산', '계약', '규모', '증액', '엔지니어링', '전자', '산업', '환경', '공사', '계약', '체결', '스타코', '기차', '입금', '증가', '효성', '중공업', '아파트', '도급계약', '체결', '기아', '현대차', '증권', '발행', '유가', '증권', '억원', '매수', '발표', '비케이탑스', '대표이사', '선임', '네이블', '엘비', '세미', '다수', '기업', '신규', '시설', '투자', '감자', '결정', '기업', '대표이사', '변경', '주식', '처분', '사항']"
1680,1,일 코스피 지수가 외국인 및 기관의 매도로 인해 전 거래일 대비 포인트 하락하여 한 달여 만에 선 아래로 내려갔습니다 헝다 디폴트 우려 중국 전력난 미국 부채한도 협상 난항 등 불확실성 증대와 더불어 미국 채권금리 상승 및 달러 강세로 외국인 수급이 위축되었습니다 대부분 업종에서 하락세를 보였고 시가총액 상위 종목들도 약세를 나타냈습니다 다만 금리 강세로 보험 은행 금융업은 상승했습니다 천연가스 가격 급등에 힘입어 대성에너지 한국가스공사가 크게 올랐습니다,"['코스피', '지수', '외국인', '기관', '매도', '거래', '대비', '포인트', '하락', '아래', '헝다', '디폴트', '우려', '중국', '전력', '미국', '부채', '한도', '협상', '난항', '불확실', '증대', '미국', '채권', '금리', '상승', '달러', '강세', '외국인', '수급', '위축', '대부분', '업종', '하락', '시가총액', '상위', '종목', '약세', '다만', '금리', '강세', '보험', '은행', '금융업', '상승', '천연가스', '가격', '급등', '대성', '에너지', '한국', '가스', '공사', '크게']"
1681,1,이데일리 박정수 기자가 보도한 내용에 따르면 개인 및 외국인의 매수에 불구하고 기관의 대규모 순매도 물량으로 인해 코스닥 지수가 하락세를 보였습니다 기관 투자자들의 강한 매도세로 인해 장중 한때는 선 아래까지 밀렸으며 이는 지난 월 일 이후 처음 있는 일이었습니다 전기전자 업종에 대한 외국인 매수 압력이 확대되면서 코스닥에서 대부분의 종목이 하락했고 에코프로비엠 펄어비스 등 대형주들도 크게 하락했습니다 또한 아마존의 전기차 리비안에 자동차 부품 공급업체인 에코캡은 상한가를 기록했습니다,"['이데일리', '박정수', '기자', '보도', '내용', '개인', '외국인', '매수', '불구', '기관', '대규모', '매도', '물량', '코스닥', '지수', '하락', '기관', '투자자', '매도', '세로', '아래', '지난', '이후', '처음', '전기', '전자', '업종', '대한', '외국인', '매수', '압력', '확대', '코스닥', '대부분', '종목', '하락', '에코', '프로비', '어비스', '대형주', '크게', '하락', '또한', '아마존', '전기차', '자동차', '부품', '공급', '업체', '에코', '상한', '기록']"
1682,1,해당 글에서는 리비안이라는 전기차 스타트업이 테슬라와 제너럴모터스를 앞지르고 처음으로 전기 픽업트럭을 출시했다고 언급하고 있습니다 대원화성이라는 회사가 이 소식에 따라 주가가 크게 상승했습니다 블룸버그는 추수감사절 전후로 리비안의 상장이 이루어질 것으로 예상하고 있으며 이로 인해 투자자 관심이 증폭되고 있습니다 또한 글에서는 친환경 시트를 만드는 대원화성이 대표적인 리비안 수혜주로 언급되어 있습니다 배터리 장비 회사인 우신시스템도 리비안과 연관된 주식으로 묶여 주가가 올랐으며 여러 관련주들의 목록이 제공됩니다,"['해당', '전기차', '스타트업', '테슬라', '제너럴모터스', '처음', '전기', '픽업', '트럭', '출시', '언급', '원화', '회사', '소식', '주가', '크게', '상승', '블룸버그', '추수감사절', '전후', '상장', '예상', '이로', '투자자', '관심', '증폭', '또한', '친환경', '시트', '원화', '대표', '혜주', '언급', '배터리', '장비', '회사', '시스템', '연관', '주식', '주가', '여러', '관련', '목록', '제공']"
1683,0,주요 시장 동향과 기업 뉴스입니다 주요 내용으로는 삼성바이오로직스가 로슈와의 계약 금액을 조정했고 와이투솔루션은 솔루션 지분을 취득했으며 효성중공업은 디에스와이와 아파트 공사 계약을 체결했습니다 은 미국 석유화학 회사 크레이튼을 인수하고 이노베이션은 포드사와 합작 법인 및 미국 배터리 공장 투자를 위해 조원 이상을 투자할 예정입니다 흥아해운은 머스크라인과 계약을 체결했으며 제일제당은 셀렉타 매각 추진에 대해 조회 공시 요청에 답변했습니다,"['주요', '시장', '동향', '기업', '뉴스', '주요', '내용', '바이오', '직스', '로슈', '계약', '금액', '조정', '솔루션', '솔루션', '취득', '효성', '중공업', '에스', '아파트', '공사', '계약', '체결', '미국', '석유화학', '회사', '레이', '인수', '이노베이션', '포드', '합작', '법인', '미국', '배터리', '공장', '투자', '위해', '조원', '이상', '투자', '예정', '해운', '머스크', '라인', '계약', '체결', '제일제당', '셀렉', '매각', '추진', '대해', '조회', '공시', '요청', '답변']"
